company_id,batch,label_type,from_snapshot,to_snapshot,added,removed
29557,S24,tag,2025-03-01,2025-04-01,Industrial,Hard Tech
29569,S24,tag,2025-03-01,2025-04-01,DevOps,AIOps|IoT
29572,S24,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
29633,S24,tag,2025-03-01,2025-04-01,AI|Artificial Intelligence|Generative AI|Infrastructure|Open Source,
29647,S24,tag,2025-03-01,2025-04-01,AI|AIOps|Enterprise,B2B|SaaS
29651,S24,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
29653,S24,tag,2025-03-01,2025-04-01,Gaming,Design|Design Tools
29659,S24,tag,2025-03-01,2025-04-01,Artificial Intelligence|Cybersecurity|Data Labeling|Privacy,
29661,S24,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
29665,S24,tag,2025-03-01,2025-04-01,Developer Tools,AI-Enhanced Learning|Search
29665,S24,industry,2025-03-01,2025-04-01,B2B,Consumer
29666,S24,tag,2025-03-01,2025-04-01,AI|Consumer|Productivity,B2B|Health Insurance|Health Tech|Healthcare
29666,S24,industry,2025-03-01,2025-04-01,Consumer,B2B
29668,S24,tag,2025-03-01,2025-04-01,,AI|Artificial Intelligence|Cloud Computing|Generative AI
29676,S24,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
29684,S24,tag,2025-03-01,2025-04-01,,Artificial Intelligence|B2B|Customer Service|Customer Support|Ticketing
29697,S24,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
29699,S24,tag,2025-03-01,2025-04-01,,B2B|Data Engineering|Enterprise Software|Generative AI|SaaS
29703,S24,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
29705,S24,tag,2025-03-01,2025-04-01,Artificial Intelligence|Logistics,AI|AI Assistant
29723,S24,tag,2025-03-01,2025-04-01,Health Tech,Databases|Security
29734,S24,tag,2025-03-01,2025-04-01,AI|Developer Tools|Web Development,Artificial Intelligence|Fintech|Operations
29738,S24,industry,2025-03-01,2025-04-01,B2B,Consumer
29751,S24,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
29761,S24,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
29762,S24,tag,2025-03-01,2025-04-01,Consumer|Generative AI,B2B|Marketing
29762,S24,industry,2025-03-01,2025-04-01,Consumer,B2B
29777,S24,tag,2025-03-01,2025-04-01,Artificial Intelligence|Hardware|Semiconductors,
29785,S24,tag,2025-03-01,2025-04-01,Call Center|Operations,Consumer
29785,S24,industry,2025-03-01,2025-04-01,B2B,Consumer
29790,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
29800,S24,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
29805,S24,tag,2025-03-01,2025-04-01,AI|Workflow Automation,Retail|Supply Chain
29841,S24,tag,2025-03-01,2025-04-01,AI|B2B|Fintech|LegalTech,
29953,S24,tag,2025-03-01,2025-04-01,,AI Assistant|Call Center|Healthcare
29955,S24,tag,2025-03-01,2025-04-01,Machine Learning,
29973,S24,tag,2025-03-01,2025-04-01,Artificial Intelligence|B2B|Compliance|Fintech|Regtech,
29982,S24,tag,2025-03-01,2025-04-01,,Education|Manufacturing|Recruiting
29983,S24,tag,2025-03-01,2025-04-01,Analytics|Artificial Intelligence|B2B|SaaS,
29986,W25,tag,2025-03-01,2025-04-01,,Gene Therapy
29988,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
29999,W25,tag,2025-03-01,2025-04-01,,AI|Design|Design Tools|Developer Tools|Open Source
30020,W25,subindustry,2025-03-01,2025-04-01,Healthcare -> Healthcare IT,Consumer
30039,F24,tag,2025-03-01,2025-04-01,Artificial Intelligence|Biotech|Enterprise Software|SaaS,
30041,F24,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30078,F24,tag,2025-03-01,2025-04-01,AI|API,Collaboration|Developer Tools|Recruiting
30090,F24,tag,2025-03-01,2025-04-01,Sales|Search|Workflow Automation,
30107,F24,tag,2025-03-01,2025-04-01,API|Developer Tools|Infrastructure|SaaS|Telecommunications,
30111,F24,tag,2025-03-01,2025-04-01,Artificial Intelligence|Data Labeling|Deep Learning|Developer Tools|Reinforcement Learning,
30112,F24,tag,2025-03-01,2025-04-01,B2B|Sales|Sales Enablement,Artificial Intelligence|Developer Tools
30125,F24,tag,2025-03-01,2025-04-01,,Artificial Intelligence|Infrastructure|Reinforcement Learning
30172,W25,tag,2025-03-01,2025-04-01,,AI|Aerospace
30176,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30177,W25,tag,2025-03-01,2025-04-01,,Architecture|Artificial Intelligence|B2B|Computer Vision|Construction
30181,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence|B2B,Customer Service|Generative AI
30183,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30188,W25,tag,2025-03-01,2025-04-01,AI,
30189,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30192,W25,tag,2025-03-01,2025-04-01,Consumer Finance|Crypto / Web3|Fintech|Trading,
30192,W25,subindustry,2025-03-01,2025-04-01,Fintech -> Consumer Finance,Unspecified
30193,W25,tag,2025-03-01,2025-04-01,AI|SaaS,Artificial Intelligence
30194,W25,tag,2025-03-01,2025-04-01,,Artificial Intelligence|Automation|Autonomous Delivery|Drones|GovTech
30196,W25,tag,2025-03-01,2025-04-01,,Generative AI|Machine Learning
30196,W25,industry,2025-03-01,2025-04-01,B2B,Consumer
30197,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30201,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30202,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30203,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30204,W25,tag,2025-03-01,2025-04-01,Open Source,
30205,W25,tag,2025-03-01,2025-04-01,,Education
30210,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30214,W25,tag,2025-03-01,2025-04-01,AI Assistant|E-commerce|SaaS,AI
30215,W25,tag,2025-03-01,2025-04-01,B2B|SaaS,Conversational AI|Marketplace|Recruiting
30218,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30220,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30222,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30223,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30228,W25,tag,2025-03-01,2025-04-01,AI|Analytics|B2B,Artificial Intelligence|Enterprise Software|Machine Learning
30229,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30235,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30237,W25,subindustry,2025-03-01,2025-04-01,"B2B -> Engineering, Product and Design",Industrials -> Energy
30239,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30241,W25,tag,2025-03-01,2025-04-01,,AI|API|Developer Tools|Search
30242,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30244,W25,tag,2025-03-01,2025-04-01,,AI Assistant|Artificial Intelligence|Video
30250,W25,tag,2025-03-01,2025-04-01,AI,
30251,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30255,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30256,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30257,W25,tag,2025-03-01,2025-04-01,,Construction|Hardware|Self-Driving Vehicles
30258,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30259,W25,tag,2025-03-01,2025-04-01,AI|Artificial Intelligence|Automation|B2B|Robotic Process Automation,AIOps|Developer Tools|Generative AI
30264,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30267,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30270,W25,tag,2025-03-01,2025-04-01,,AI|Artificial Intelligence|B2B|Health Tech|Machine Learning
30272,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30273,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence|B2B,AI
30274,W25,tag,2025-03-01,2025-04-01,,Artificial Intelligence|B2B|Databases|Finance|SaaS
30276,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30278,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30279,W25,tag,2025-03-01,2025-04-01,Enterprise,
30282,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30283,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
30286,W25,tag,2025-03-01,2025-04-01,,Artificial Intelligence|Consumer|Developer Tools|Gaming|Generative AI
30290,W25,subindustry,2025-03-01,2025-04-01,B2B -> Legal,B2B -> Security
30294,W25,tag,2025-03-01,2025-04-01,,AI|Artificial Intelligence|SaaS|Sales|Sales Enablement
30295,W25,tag,2025-03-01,2025-04-01,Compliance|Developer Tools,
30299,W25,tag,2025-03-01,2025-04-01,Media,AI-Enhanced Learning
30302,W25,tag,2025-03-01,2025-04-01,,Consumer|E-commerce|Marketplace
30307,W25,tag,2025-03-01,2025-04-01,Cloud Computing|Cybersecurity,Artificial Intelligence|Automation|B2B|GovTech
30315,W25,tag,2025-03-01,2025-04-01,Hard Tech,
30319,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30320,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30322,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30325,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30328,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30337,W25,tag,2025-03-01,2025-04-01,,Digital Health|Health Tech
30338,W25,tag,2025-03-01,2025-04-01,,Workflow Automation
30345,W25,tag,2025-03-01,2025-04-01,AI,Artificial Intelligence
30346,W25,tag,2025-03-01,2025-04-01,,B2B|Construction|Generative AI|Sales Enablement
30348,W25,tag,2025-03-01,2025-04-01,,AI|Computer Vision|Customer Support|SaaS
30349,W25,tag,2025-03-01,2025-04-01,,Artificial Intelligence|B2B
30357,W25,tag,2025-03-01,2025-04-01,Artificial Intelligence,AI
464,S12,tag,2025-04-01,2025-05-01,AI Assistant|Artificial Intelligence,API|Telecommunications
714,S14,tag,2025-04-01,2025-05-01,CRM,
1272,S16,tag,2025-04-01,2025-05-01,Artificial Intelligence|SaaS|Telehealth,Biotech|Medical Devices
1988,S18,tag,2025-04-01,2025-05-01,Artificial Intelligence,
12821,S19,tag,2025-04-01,2025-05-01,AI|Enterprise Software|Marketing,Analytics|Enterprise
12871,W20,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
13081,W20,tag,2025-04-01,2025-05-01,Therapeutics,
13147,W20,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
13231,W20,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
13307,S20,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
13322,W20,tag,2025-04-01,2025-05-01,AI Assistant|Artificial Intelligence|Generative AI,
13344,W20,tag,2025-04-01,2025-05-01,Consumer|Social,AI|Artificial Intelligence|B2B|Generative AI|SaaS
13344,W20,industry,2025-04-01,2025-05-01,Consumer,B2B
21784,S20,tag,2025-04-01,2025-05-01,Artificial Intelligence,
22218,S20,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
22277,S20,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
22277,S20,subindustry,2025-04-01,2025-05-01,B2B,B2B -> Finance and Accounting
22790,W21,tag,2025-04-01,2025-05-01,AI,
22850,W21,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
22880,W21,tag,2025-04-01,2025-05-01,AI|Infrastructure,Artificial Intelligence|Gaming|Virtual Reality|eSports
23191,W21,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
23451,S21,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
23472,W21,tag,2025-04-01,2025-05-01,,AI|Artificial Intelligence|Generative AI|Video
23946,S21,tag,2025-04-01,2025-05-01,Consumer Health Services|Telehealth,Digital Health|Health Tech
23979,S21,tag,2025-04-01,2025-05-01,Artificial Intelligence|Developer Tools,
24130,S21,tag,2025-04-01,2025-05-01,Assistive Tech|Consumer Health Services|Health Tech|Telehealth,B2B|Compliance|SaaS|Security
24130,S21,industry,2025-04-01,2025-05-01,Healthcare,B2B
24192,S21,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
24206,S21,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
24382,S21,tag,2025-04-01,2025-05-01,Enterprise Software|Privacy,Machine Learning|SaaS
24395,S21,tag,2025-04-01,2025-05-01,Billing|Developer Tools|Web Development,API|Analytics|Crypto / Web3|Fintech
24817,S21,tag,2025-04-01,2025-05-01,B2B|Generative AI,AI|API
24914,S21,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
25279,W22,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
25342,W22,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
25363,W22,tag,2025-04-01,2025-05-01,AI|Consumer,Fitness|Sports Tech
25561,W22,tag,2025-04-01,2025-05-01,Open Source,
25608,W22,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
25835,W22,tag,2025-04-01,2025-05-01,Advertising|Marketing,
25913,W22,tag,2025-04-01,2025-05-01,,AI Assistant|Artificial Intelligence
25981,W22,tag,2025-04-01,2025-05-01,Payments,Proptech
25991,W22,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
26505,S22,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
26671,S22,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
26693,S22,tag,2025-04-01,2025-05-01,,E-commerce
26912,S22,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI|Health Tech
27667,W23,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
27692,W23,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
27702,W23,tag,2025-04-01,2025-05-01,Finance|Insurance,B2B|Machine Learning
27714,W23,tag,2025-04-01,2025-05-01,Artificial Intelligence|B2B|Finance|Payments|SaaS,
27714,W23,industry,2025-04-01,2025-05-01,Real Estate and Construction,Fintech
27811,W23,tag,2025-04-01,2025-05-01,Healthcare,
27902,W23,tag,2025-04-01,2025-05-01,Artificial Intelligence,Enterprise
27926,W23,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
28069,W23,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
28077,W23,subindustry,2025-04-01,2025-05-01,Fintech -> Payments,B2B -> Analytics
28183,W23,tag,2025-04-01,2025-05-01,,AI|AI Assistant|B2B|Finance|Fintech
28329,W23,tag,2025-04-01,2025-05-01,Marketing|Productivity,
28784,S23,tag,2025-04-01,2025-05-01,,Climate|ClimateTech|Energy
28784,S23,industry,2025-04-01,2025-05-01,B2B,Industrials
28805,S23,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
28809,S23,tag,2025-04-01,2025-05-01,,AI|Compliance|Health Insurance|Healthcare|Regtech
28814,S23,tag,2025-04-01,2025-05-01,Artificial Intelligence|Developer Tools|Marketplace,B2B|Fintech|Generative AI
28818,S23,tag,2025-04-01,2025-05-01,Artificial Intelligence|Manufacturing,AI|Generative AI
28837,S23,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
28839,S23,tag,2025-04-01,2025-05-01,AI|Fintech|Investing,Analytics|Artificial Intelligence|Conversational AI
28839,S23,industry,2025-04-01,2025-05-01,Fintech,B2B
28841,S23,tag,2025-04-01,2025-05-01,B2B|Conversational AI,Design Tools|Generative AI
28891,S23,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
28894,S23,tag,2025-04-01,2025-05-01,Artificial Intelligence|Automation|CRM,AI|B2B|Workflow Automation
29003,S23,tag,2025-04-01,2025-05-01,Artificial Intelligence|Payments,
29005,S23,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29010,S23,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29013,S23,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29080,S23,tag,2025-04-01,2025-05-01,API|Telecommunications,E-commerce|SaaS
29092,S23,tag,2025-04-01,2025-05-01,Compliance|Energy,Finance|Investing
29122,S23,tag,2025-04-01,2025-05-01,AI Assistant|Artificial Intelligence|Healthcare|Healthcare IT|SaaS,
29137,S23,tag,2025-04-01,2025-05-01,AI|E-commerce,Artificial Intelligence
29177,W24,tag,2025-04-01,2025-05-01,Artificial Intelligence,
29182,W24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29254,W24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29287,W24,tag,2025-04-01,2025-05-01,,AI
29296,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29301,W24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29324,W24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29341,W24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29349,S24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29354,W24,tag,2025-04-01,2025-05-01,,Databases
29358,W24,tag,2025-04-01,2025-05-01,Artificial Intelligence|Consumer,AI
29361,W24,subindustry,2025-04-01,2025-05-01,Consumer -> Content,Unspecified
29380,W24,tag,2025-04-01,2025-05-01,Artificial Intelligence,
29390,W24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29398,W24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29400,W24,tag,2025-04-01,2025-05-01,,Computer Vision|Data Engineering|Enterprise Software|Open Source|Search
29401,W24,tag,2025-04-01,2025-05-01,AI|Artificial Intelligence|B2B|Developer Tools|Monitoring,
29421,W24,tag,2025-04-01,2025-05-01,Artificial Intelligence|Consumer,Collaboration|Data Visualization
29443,W24,tag,2025-04-01,2025-05-01,AI|Conversational AI,Artificial Intelligence
29450,W24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29454,W24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29455,W24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence|Supply Chain
29456,W24,tag,2025-04-01,2025-05-01,,Developer Tools
29457,W24,subindustry,2025-04-01,2025-05-01,B2B,Unspecified
29459,W24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29496,W24,tag,2025-04-01,2025-05-01,AI,Construction|Fintech|SaaS
29499,W24,tag,2025-04-01,2025-05-01,Artificial Intelligence|Logistics,
29509,W24,subindustry,2025-04-01,2025-05-01,B2B -> Infrastructure,Unspecified
29516,W24,subindustry,2025-04-01,2025-05-01,Consumer -> Content,B2B
29518,W24,tag,2025-04-01,2025-05-01,,Finance|HR Tech|Operations|Sports Tech
29574,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI|Fintech
29577,F24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29588,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence|Compliance|Enterprise|Hardware|Robotics,
29589,S24,tag,2025-04-01,2025-05-01,Drones,
29605,S24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29644,S24,tag,2025-04-01,2025-05-01,,Artificial Intelligence|Generative AI|SaaS|Video
29646,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29649,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29650,S24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29665,S24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29682,S24,tag,2025-04-01,2025-05-01,,Artificial Intelligence|DevOps|Developer Tools|Machine Learning
29685,S24,tag,2025-04-01,2025-05-01,,Logistics|Transportation
29703,S24,tag,2025-04-01,2025-05-01,AI,API|Compliance|SaaS
29705,S24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29711,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29716,S24,tag,2025-04-01,2025-05-01,,Artificial Intelligence|B2B|DevOps|Developer Tools|Kubernetes
29738,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29751,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29762,S24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
29765,S24,subindustry,2025-04-01,2025-05-01,"B2B -> Engineering, Product and Design",Unspecified
29776,S24,tag,2025-04-01,2025-05-01,,Construction|Documents|Generative AI|GovTech|Proptech
29778,S24,tag,2025-04-01,2025-05-01,AI|Developer Tools,Artificial Intelligence|B2B|Compliance|Generative AI|Insurance
29797,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29848,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29951,S24,tag,2025-04-01,2025-05-01,Open Source,API|Customer Support
29972,S24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
29982,S24,industry,2025-04-01,2025-05-01,Consumer,B2B
30016,F24,tag,2025-04-01,2025-05-01,,ML
30021,F24,tag,2025-04-01,2025-05-01,,AI|B2B|SaaS
30041,F24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
30045,F24,tag,2025-04-01,2025-05-01,,Artificial Intelligence|Big Data|Cloud Computing|Developer Tools|Infrastructure
30057,F24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
30060,F24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
30064,F24,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
30068,F24,tag,2025-04-01,2025-05-01,AI|Advertising|Design|Design Tools|Video,Artificial Intelligence|Automation|Customer Success|Customer Support|Enterprise
30068,F24,industry,2025-04-01,2025-05-01,Consumer,B2B
30111,F24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
30113,F24,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
30131,F24,tag,2025-04-01,2025-05-01,,AI|Health Tech|Healthcare
30160,W25,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
30181,W25,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
30204,W25,tag,2025-04-01,2025-05-01,,Developer Tools|Infrastructure|Open Source
30205,W25,tag,2025-04-01,2025-05-01,Artificial Intelligence|Education|Workflow Automation,
30210,W25,tag,2025-04-01,2025-05-01,AI,Artificial Intelligence
30212,W25,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
30215,W25,tag,2025-04-01,2025-05-01,Marketplace|Recruiting,B2B
30224,W25,tag,2025-04-01,2025-05-01,,Fusion Energy
30226,W25,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
30247,W25,tag,2025-04-01,2025-05-01,,Artificial Intelligence|Developer Tools|Infrastructure|Machine Learning|Reinforcement Learning
30255,W25,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
30262,W25,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
30268,W25,tag,2025-04-01,2025-05-01,Artificial Intelligence,AI
