tag,batch,count,share_pct,batch_code,year,batch_order,total_companies,is_partial_batch
Data Science,Winter 2024,4,1.613,W24,2024,20240,248,False
Data Science,Summer 2024,4,1.613,S24,2024,20242,248,False
Data Science,Fall 2024,0,0.0,F24,2024,20243,94,False
Data Science,Winter 2025,1,0.602,W25,2025,20250,166,False
Data Science,Spring 2025,2,1.399,X25,2025,20251,143,False
Data Science,Summer 2025,2,1.205,S25,2025,20252,166,False
Data Science,Fall 2025,0,0.0,F25,2025,20253,146,False
Data Science,Winter 2026,0,0.0,W26,2026,20260,199,False
Data Science,Spring 2026,0,0.0,X26,2026,20261,195,False
Data Science,Summer 2026,3,1.277,S26,2026,20262,235,False
Data Science,Fall 2026,0,0.0,F26,2026,20263,35,True
Data Science,Winter 2027,0,0.0,W27,2027,20270,1,True
Data Visualization,Winter 2021,1,0.298,W21,2021,20210,336,False
Data Visualization,Summer 2021,2,0.512,S21,2021,20212,391,False
Data Visualization,Winter 2022,0,0.0,W22,2022,20220,398,False
Data Visualization,Summer 2022,0,0.0,S22,2022,20222,234,False
Data Visualization,Winter 2023,4,1.46,W23,2023,20230,274,False
Data Visualization,Summer 2023,4,1.818,S23,2023,20232,220,False
Data Visualization,Winter 2024,5,2.016,W24,2024,20240,248,False
Data Visualization,Summer 2024,1,0.403,S24,2024,20242,248,False
Data Visualization,Fall 2024,0,0.0,F24,2024,20243,94,False
Data Visualization,Winter 2025,0,0.0,W25,2025,20250,166,False
Data Visualization,Spring 2025,1,0.699,X25,2025,20251,143,False
Data Visualization,Summer 2025,2,1.205,S25,2025,20252,166,False
Data Visualization,Fall 2025,0,0.0,F25,2025,20253,146,False
Data Visualization,Winter 2026,0,0.0,W26,2026,20260,199,False
Data Visualization,Spring 2026,0,0.0,X26,2026,20261,195,False
Data Visualization,Summer 2026,0,0.0,S26,2026,20262,235,False
Data Visualization,Fall 2026,0,0.0,F26,2026,20263,35,True
Data Visualization,Winter 2027,0,0.0,W27,2027,20270,1,True
Databases,Winter 2021,1,0.298,W21,2021,20210,336,False
Databases,Summer 2021,1,0.256,S21,2021,20212,391,False
Databases,Winter 2022,1,0.251,W22,2022,20220,398,False
Databases,Summer 2022,1,0.427,S22,2022,20222,234,False
Databases,Winter 2023,0,0.0,W23,2023,20230,274,False
Databases,Summer 2023,5,2.273,S23,2023,20232,220,False
Databases,Winter 2024,3,1.21,W24,2024,20240,248,False
Databases,Summer 2024,0,0.0,S24,2024,20242,248,False
Databases,Fall 2024,0,0.0,F24,2024,20243,94,False
Databases,Winter 2025,2,1.205,W25,2025,20250,166,False
Databases,Spring 2025,2,1.399,X25,2025,20251,143,False
Databases,Summer 2025,0,0.0,S25,2025,20252,166,False
Databases,Fall 2025,1,0.685,F25,2025,20253,146,False
Databases,Winter 2026,0,0.0,W26,2026,20260,199,False
Databases,Spring 2026,0,0.0,X26,2026,20261,195,False
Databases,Summer 2026,1,0.426,S26,2026,20262,235,False
Databases,Fall 2026,0,0.0,F26,2026,20263,35,True
Databases,Winter 2027,0,0.0,W27,2027,20270,1,True
Dating,Winter 2021,1,0.298,W21,2021,20210,336,False
Dating,Summer 2021,0,0.0,S21,2021,20212,391,False
Dating,Winter 2022,0,0.0,W22,2022,20220,398,False
Dating,Summer 2022,0,0.0,S22,2022,20222,234,False
Dating,Winter 2023,0,0.0,W23,2023,20230,274,False
Dating,Summer 2023,0,0.0,S23,2023,20232,220,False
Dating,Winter 2024,0,0.0,W24,2024,20240,248,False
Dating,Summer 2024,0,0.0,S24,2024,20242,248,False
Dating,Fall 2024,0,0.0,F24,2024,20243,94,False
Dating,Winter 2025,0,0.0,W25,2025,20250,166,False
Dating,Spring 2025,0,0.0,X25,2025,20251,143,False
Dating,Summer 2025,0,0.0,S25,2025,20252,166,False
Dating,Fall 2025,0,0.0,F25,2025,20253,146,False
Dating,Winter 2026,0,0.0,W26,2026,20260,199,False
Dating,Spring 2026,0,0.0,X26,2026,20261,195,False
Dating,Summer 2026,0,0.0,S26,2026,20262,235,False
Dating,Fall 2026,0,0.0,F26,2026,20263,35,True
Dating,Winter 2027,0,0.0,W27,2027,20270,1,True
DeFi,Winter 2021,2,0.595,W21,2021,20210,336,False
DeFi,Summer 2021,1,0.256,S21,2021,20212,391,False
DeFi,Winter 2022,4,1.005,W22,2022,20220,398,False
DeFi,Summer 2022,3,1.282,S22,2022,20222,234,False
DeFi,Winter 2023,0,0.0,W23,2023,20230,274,False
DeFi,Summer 2023,0,0.0,S23,2023,20232,220,False
DeFi,Winter 2024,0,0.0,W24,2024,20240,248,False
DeFi,Summer 2024,0,0.0,S24,2024,20242,248,False
DeFi,Fall 2024,0,0.0,F24,2024,20243,94,False
DeFi,Winter 2025,0,0.0,W25,2025,20250,166,False
DeFi,Spring 2025,0,0.0,X25,2025,20251,143,False
DeFi,Summer 2025,0,0.0,S25,2025,20252,166,False
DeFi,Fall 2025,0,0.0,F25,2025,20253,146,False
DeFi,Winter 2026,0,0.0,W26,2026,20260,199,False
DeFi,Spring 2026,0,0.0,X26,2026,20261,195,False
DeFi,Summer 2026,0,0.0,S26,2026,20262,235,False
DeFi,Fall 2026,0,0.0,F26,2026,20263,35,True
DeFi,Winter 2027,0,0.0,W27,2027,20270,1,True
Deep Learning,Winter 2021,5,1.488,W21,2021,20210,336,False
Deep Learning,Summer 2021,0,0.0,S21,2021,20212,391,False
Deep Learning,Winter 2022,0,0.0,W22,2022,20220,398,False
Deep Learning,Summer 2022,1,0.427,S22,2022,20222,234,False
Deep Learning,Winter 2023,1,0.365,W23,2023,20230,274,False
Deep Learning,Summer 2023,2,0.909,S23,2023,20232,220,False
Deep Learning,Winter 2024,1,0.403,W24,2024,20240,248,False
Deep Learning,Summer 2024,2,0.806,S24,2024,20242,248,False
Deep Learning,Fall 2024,1,1.064,F24,2024,20243,94,False
Deep Learning,Winter 2025,0,0.0,W25,2025,20250,166,False
Deep Learning,Spring 2025,0,0.0,X25,2025,20251,143,False
Deep Learning,Summer 2025,1,0.602,S25,2025,20252,166,False
Deep Learning,Fall 2025,0,0.0,F25,2025,20253,146,False
Deep Learning,Winter 2026,2,1.005,W26,2026,20260,199,False
Deep Learning,Spring 2026,1,0.513,X26,2026,20261,195,False
Deep Learning,Summer 2026,5,2.128,S26,2026,20262,235,False
Deep Learning,Fall 2026,2,5.714,F26,2026,20263,35,True
Deep Learning,Winter 2027,0,0.0,W27,2027,20270,1,True
Deepfake Detection,Winter 2021,0,0.0,W21,2021,20210,336,False
Deepfake Detection,Summer 2021,0,0.0,S21,2021,20212,391,False
Deepfake Detection,Winter 2022,1,0.251,W22,2022,20220,398,False
Deepfake Detection,Summer 2022,0,0.0,S22,2022,20222,234,False
Deepfake Detection,Winter 2023,0,0.0,W23,2023,20230,274,False
Deepfake Detection,Summer 2023,0,0.0,S23,2023,20232,220,False
Deepfake Detection,Winter 2024,0,0.0,W24,2024,20240,248,False
Deepfake Detection,Summer 2024,0,0.0,S24,2024,20242,248,False
Deepfake Detection,Fall 2024,0,0.0,F24,2024,20243,94,False
Deepfake Detection,Winter 2025,0,0.0,W25,2025,20250,166,False
Deepfake Detection,Spring 2025,0,0.0,X25,2025,20251,143,False
Deepfake Detection,Summer 2025,0,0.0,S25,2025,20252,166,False
Deepfake Detection,Fall 2025,0,0.0,F25,2025,20253,146,False
Deepfake Detection,Winter 2026,0,0.0,W26,2026,20260,199,False
Deepfake Detection,Spring 2026,0,0.0,X26,2026,20261,195,False
Deepfake Detection,Summer 2026,0,0.0,S26,2026,20262,235,False
Deepfake Detection,Fall 2026,0,0.0,F26,2026,20263,35,True
Deepfake Detection,Winter 2027,0,0.0,W27,2027,20270,1,True
Defense,Winter 2021,1,0.298,W21,2021,20210,336,False
Defense,Summer 2021,3,0.767,S21,2021,20212,391,False
Defense,Winter 2022,1,0.251,W22,2022,20220,398,False
Defense,Summer 2022,0,0.0,S22,2022,20222,234,False
Defense,Winter 2023,0,0.0,W23,2023,20230,274,False
Defense,Summer 2023,0,0.0,S23,2023,20232,220,False
Defense,Winter 2024,1,0.403,W24,2024,20240,248,False
Defense,Summer 2024,2,0.806,S24,2024,20242,248,False
Defense,Fall 2024,2,2.128,F24,2024,20243,94,False
Defense,Winter 2025,0,0.0,W25,2025,20250,166,False
Defense,Spring 2025,0,0.0,X25,2025,20251,143,False
Defense,Summer 2025,1,0.602,S25,2025,20252,166,False
Defense,Fall 2025,3,2.055,F25,2025,20253,146,False
Defense,Winter 2026,1,0.503,W26,2026,20260,199,False
Defense,Spring 2026,2,1.026,X26,2026,20261,195,False
Defense,Summer 2026,8,3.404,S26,2026,20262,235,False
Defense,Fall 2026,0,0.0,F26,2026,20263,35,True
Defense,Winter 2027,0,0.0,W27,2027,20270,1,True
Delivery,Winter 2021,4,1.19,W21,2021,20210,336,False
Delivery,Summer 2021,8,2.046,S21,2021,20212,391,False
Delivery,Winter 2022,5,1.256,W22,2022,20220,398,False
Delivery,Summer 2022,2,0.855,S22,2022,20222,234,False
Delivery,Winter 2023,1,0.365,W23,2023,20230,274,False
Delivery,Summer 2023,1,0.455,S23,2023,20232,220,False
Delivery,Winter 2024,0,0.0,W24,2024,20240,248,False
Delivery,Summer 2024,0,0.0,S24,2024,20242,248,False
Delivery,Fall 2024,1,1.064,F24,2024,20243,94,False
Delivery,Winter 2025,0,0.0,W25,2025,20250,166,False
Delivery,Spring 2025,0,0.0,X25,2025,20251,143,False
Delivery,Summer 2025,0,0.0,S25,2025,20252,166,False
Delivery,Fall 2025,0,0.0,F25,2025,20253,146,False
Delivery,Winter 2026,0,0.0,W26,2026,20260,199,False
Delivery,Spring 2026,0,0.0,X26,2026,20261,195,False
Delivery,Summer 2026,0,0.0,S26,2026,20262,235,False
Delivery,Fall 2026,0,0.0,F26,2026,20263,35,True
Delivery,Winter 2027,0,0.0,W27,2027,20270,1,True
Dental,Winter 2021,0,0.0,W21,2021,20210,336,False
Dental,Summer 2021,0,0.0,S21,2021,20212,391,False
Dental,Winter 2022,0,0.0,W22,2022,20220,398,False
Dental,Summer 2022,0,0.0,S22,2022,20222,234,False
Dental,Winter 2023,0,0.0,W23,2023,20230,274,False
Dental,Summer 2023,0,0.0,S23,2023,20232,220,False
Dental,Winter 2024,1,0.403,W24,2024,20240,248,False
Dental,Summer 2024,1,0.403,S24,2024,20242,248,False
Dental,Fall 2024,0,0.0,F24,2024,20243,94,False
Dental,Winter 2025,1,0.602,W25,2025,20250,166,False
Dental,Spring 2025,0,0.0,X25,2025,20251,143,False
Dental,Summer 2025,1,0.602,S25,2025,20252,166,False
Dental,Fall 2025,0,0.0,F25,2025,20253,146,False
Dental,Winter 2026,0,0.0,W26,2026,20260,199,False
Dental,Spring 2026,0,0.0,X26,2026,20261,195,False
Dental,Summer 2026,0,0.0,S26,2026,20262,235,False
Dental,Fall 2026,0,0.0,F26,2026,20263,35,True
Dental,Winter 2027,0,0.0,W27,2027,20270,1,True
Design,Winter 2021,1,0.298,W21,2021,20210,336,False
Design,Summer 2021,1,0.256,S21,2021,20212,391,False
Design,Winter 2022,1,0.251,W22,2022,20220,398,False
Design,Summer 2022,0,0.0,S22,2022,20222,234,False
Design,Winter 2023,0,0.0,W23,2023,20230,274,False
Design,Summer 2023,3,1.364,S23,2023,20232,220,False
Design,Winter 2024,1,0.403,W24,2024,20240,248,False
Design,Summer 2024,0,0.0,S24,2024,20242,248,False
Design,Fall 2024,2,2.128,F24,2024,20243,94,False
Design,Winter 2025,3,1.807,W25,2025,20250,166,False
Design,Spring 2025,1,0.699,X25,2025,20251,143,False
Design,Summer 2025,2,1.205,S25,2025,20252,166,False
Design,Fall 2025,4,2.74,F25,2025,20253,146,False
Design,Winter 2026,0,0.0,W26,2026,20260,199,False
Design,Spring 2026,0,0.0,X26,2026,20261,195,False
Design,Summer 2026,2,0.851,S26,2026,20262,235,False
Design,Fall 2026,0,0.0,F26,2026,20263,35,True
Design,Winter 2027,0,0.0,W27,2027,20270,1,True
Design Tools,Winter 2021,7,2.083,W21,2021,20210,336,False
Design Tools,Summer 2021,2,0.512,S21,2021,20212,391,False
Design Tools,Winter 2022,3,0.754,W22,2022,20220,398,False
Design Tools,Summer 2022,0,0.0,S22,2022,20222,234,False
Design Tools,Winter 2023,4,1.46,W23,2023,20230,274,False
Design Tools,Summer 2023,2,0.909,S23,2023,20232,220,False
Design Tools,Winter 2024,2,0.806,W24,2024,20240,248,False
Design Tools,Summer 2024,1,0.403,S24,2024,20242,248,False
Design Tools,Fall 2024,3,3.191,F24,2024,20243,94,False
Design Tools,Winter 2025,1,0.602,W25,2025,20250,166,False
Design Tools,Spring 2025,1,0.699,X25,2025,20251,143,False
Design Tools,Summer 2025,1,0.602,S25,2025,20252,166,False
Design Tools,Fall 2025,2,1.37,F25,2025,20253,146,False
Design Tools,Winter 2026,0,0.0,W26,2026,20260,199,False
Design Tools,Spring 2026,0,0.0,X26,2026,20261,195,False
Design Tools,Summer 2026,1,0.426,S26,2026,20262,235,False
Design Tools,Fall 2026,0,0.0,F26,2026,20263,35,True
Design Tools,Winter 2027,0,0.0,W27,2027,20270,1,True
DevOps,Winter 2021,0,0.0,W21,2021,20210,336,False
DevOps,Summer 2021,3,0.767,S21,2021,20212,391,False
DevOps,Winter 2022,2,0.503,W22,2022,20220,398,False
DevOps,Summer 2022,0,0.0,S22,2022,20222,234,False
DevOps,Winter 2023,5,1.825,W23,2023,20230,274,False
DevOps,Summer 2023,3,1.364,S23,2023,20232,220,False
DevOps,Winter 2024,1,0.403,W24,2024,20240,248,False
DevOps,Summer 2024,3,1.21,S24,2024,20242,248,False
DevOps,Fall 2024,3,3.191,F24,2024,20243,94,False
DevOps,Winter 2025,1,0.602,W25,2025,20250,166,False
DevOps,Spring 2025,1,0.699,X25,2025,20251,143,False
DevOps,Summer 2025,2,1.205,S25,2025,20252,166,False
DevOps,Fall 2025,2,1.37,F25,2025,20253,146,False
DevOps,Winter 2026,0,0.0,W26,2026,20260,199,False
DevOps,Spring 2026,0,0.0,X26,2026,20261,195,False
DevOps,Summer 2026,2,0.851,S26,2026,20262,235,False
DevOps,Fall 2026,2,5.714,F26,2026,20263,35,True
DevOps,Winter 2027,0,0.0,W27,2027,20270,1,True
DevSecOps,Winter 2021,2,0.595,W21,2021,20210,336,False
DevSecOps,Summer 2021,1,0.256,S21,2021,20212,391,False
DevSecOps,Winter 2022,3,0.754,W22,2022,20220,398,False
DevSecOps,Summer 2022,2,0.855,S22,2022,20222,234,False
DevSecOps,Winter 2023,2,0.73,W23,2023,20230,274,False
DevSecOps,Summer 2023,1,0.455,S23,2023,20232,220,False
DevSecOps,Winter 2024,0,0.0,W24,2024,20240,248,False
DevSecOps,Summer 2024,0,0.0,S24,2024,20242,248,False
DevSecOps,Fall 2024,0,0.0,F24,2024,20243,94,False
DevSecOps,Winter 2025,0,0.0,W25,2025,20250,166,False
DevSecOps,Spring 2025,1,0.699,X25,2025,20251,143,False
DevSecOps,Summer 2025,1,0.602,S25,2025,20252,166,False
DevSecOps,Fall 2025,0,0.0,F25,2025,20253,146,False
DevSecOps,Winter 2026,0,0.0,W26,2026,20260,199,False
DevSecOps,Spring 2026,1,0.513,X26,2026,20261,195,False
DevSecOps,Summer 2026,0,0.0,S26,2026,20262,235,False
DevSecOps,Fall 2026,0,0.0,F26,2026,20263,35,True
DevSecOps,Winter 2027,0,0.0,W27,2027,20270,1,True
Developer Tools,Winter 2021,34,10.119,W21,2021,20210,336,False
Developer Tools,Summer 2021,33,8.44,S21,2021,20212,391,False
Developer Tools,Winter 2022,34,8.543,W22,2022,20220,398,False
Developer Tools,Summer 2022,24,10.256,S22,2022,20222,234,False
Developer Tools,Winter 2023,49,17.883,W23,2023,20230,274,False
Developer Tools,Summer 2023,32,14.545,S23,2023,20232,220,False
Developer Tools,Winter 2024,31,12.5,W24,2024,20240,248,False
Developer Tools,Summer 2024,32,12.903,S24,2024,20242,248,False
Developer Tools,Fall 2024,18,19.149,F24,2024,20243,94,False
Developer Tools,Winter 2025,16,9.639,W25,2025,20250,166,False
Developer Tools,Spring 2025,20,13.986,X25,2025,20251,143,False
Developer Tools,Summer 2025,23,13.855,S25,2025,20252,166,False
Developer Tools,Fall 2025,14,9.589,F25,2025,20253,146,False
Developer Tools,Winter 2026,5,2.513,W26,2026,20260,199,False
Developer Tools,Spring 2026,8,4.103,X26,2026,20261,195,False
Developer Tools,Summer 2026,23,9.787,S26,2026,20262,235,False
Developer Tools,Fall 2026,6,17.143,F26,2026,20263,35,True
Developer Tools,Winter 2027,0,0.0,W27,2027,20270,1,True
Diagnostics,Winter 2021,2,0.595,W21,2021,20210,336,False
Diagnostics,Summer 2021,3,0.767,S21,2021,20212,391,False
Diagnostics,Winter 2022,2,0.503,W22,2022,20220,398,False
Diagnostics,Summer 2022,2,0.855,S22,2022,20222,234,False
Diagnostics,Winter 2023,1,0.365,W23,2023,20230,274,False
Diagnostics,Summer 2023,1,0.455,S23,2023,20232,220,False
Diagnostics,Winter 2024,0,0.0,W24,2024,20240,248,False
Diagnostics,Summer 2024,2,0.806,S24,2024,20242,248,False
Diagnostics,Fall 2024,0,0.0,F24,2024,20243,94,False
Diagnostics,Winter 2025,0,0.0,W25,2025,20250,166,False
Diagnostics,Spring 2025,0,0.0,X25,2025,20251,143,False
Diagnostics,Summer 2025,0,0.0,S25,2025,20252,166,False
Diagnostics,Fall 2025,0,0.0,F25,2025,20253,146,False
Diagnostics,Winter 2026,0,0.0,W26,2026,20260,199,False
Diagnostics,Spring 2026,0,0.0,X26,2026,20261,195,False
Diagnostics,Summer 2026,0,0.0,S26,2026,20262,235,False
Diagnostics,Fall 2026,0,0.0,F26,2026,20263,35,True
Diagnostics,Winter 2027,0,0.0,W27,2027,20270,1,True
Digital Freight Brokerage,Winter 2021,0,0.0,W21,2021,20210,336,False
Digital Freight Brokerage,Summer 2021,0,0.0,S21,2021,20212,391,False
Digital Freight Brokerage,Winter 2022,0,0.0,W22,2022,20220,398,False
Digital Freight Brokerage,Summer 2022,0,0.0,S22,2022,20222,234,False
Digital Freight Brokerage,Winter 2023,0,0.0,W23,2023,20230,274,False
Digital Freight Brokerage,Summer 2023,0,0.0,S23,2023,20232,220,False
Digital Freight Brokerage,Winter 2024,0,0.0,W24,2024,20240,248,False
Digital Freight Brokerage,Summer 2024,0,0.0,S24,2024,20242,248,False
Digital Freight Brokerage,Fall 2024,0,0.0,F24,2024,20243,94,False
Digital Freight Brokerage,Winter 2025,0,0.0,W25,2025,20250,166,False
Digital Freight Brokerage,Spring 2025,0,0.0,X25,2025,20251,143,False
Digital Freight Brokerage,Summer 2025,0,0.0,S25,2025,20252,166,False
Digital Freight Brokerage,Fall 2025,0,0.0,F25,2025,20253,146,False
Digital Freight Brokerage,Winter 2026,0,0.0,W26,2026,20260,199,False
Digital Freight Brokerage,Spring 2026,0,0.0,X26,2026,20261,195,False
Digital Freight Brokerage,Summer 2026,1,0.426,S26,2026,20262,235,False
Digital Freight Brokerage,Fall 2026,0,0.0,F26,2026,20263,35,True
Digital Freight Brokerage,Winter 2027,0,0.0,W27,2027,20270,1,True
Digital Health,Winter 2021,10,2.976,W21,2021,20210,336,False
Digital Health,Summer 2021,11,2.813,S21,2021,20212,391,False
Digital Health,Winter 2022,14,3.518,W22,2022,20220,398,False
Digital Health,Summer 2022,6,2.564,S22,2022,20222,234,False
Digital Health,Winter 2023,4,1.46,W23,2023,20230,274,False
Digital Health,Summer 2023,6,2.727,S23,2023,20232,220,False
Digital Health,Winter 2024,8,3.226,W24,2024,20240,248,False
Digital Health,Summer 2024,2,0.806,S24,2024,20242,248,False
Digital Health,Fall 2024,3,3.191,F24,2024,20243,94,False
Digital Health,Winter 2025,4,2.41,W25,2025,20250,166,False
Digital Health,Spring 2025,1,0.699,X25,2025,20251,143,False
Digital Health,Summer 2025,0,0.0,S25,2025,20252,166,False
Digital Health,Fall 2025,4,2.74,F25,2025,20253,146,False
Digital Health,Winter 2026,1,0.503,W26,2026,20260,199,False
Digital Health,Spring 2026,1,0.513,X26,2026,20261,195,False
Digital Health,Summer 2026,2,0.851,S26,2026,20262,235,False
Digital Health,Fall 2026,0,0.0,F26,2026,20263,35,True
Digital Health,Winter 2027,0,0.0,W27,2027,20270,1,True
Documents,Winter 2021,3,0.893,W21,2021,20210,336,False
Documents,Summer 2021,1,0.256,S21,2021,20212,391,False
Documents,Winter 2022,1,0.251,W22,2022,20220,398,False
Documents,Summer 2022,3,1.282,S22,2022,20222,234,False
Documents,Winter 2023,4,1.46,W23,2023,20230,274,False
Documents,Summer 2023,1,0.455,S23,2023,20232,220,False
Documents,Winter 2024,3,1.21,W24,2024,20240,248,False
Documents,Summer 2024,0,0.0,S24,2024,20242,248,False
Documents,Fall 2024,1,1.064,F24,2024,20243,94,False
Documents,Winter 2025,2,1.205,W25,2025,20250,166,False
Documents,Spring 2025,2,1.399,X25,2025,20251,143,False
Documents,Summer 2025,0,0.0,S25,2025,20252,166,False
Documents,Fall 2025,0,0.0,F25,2025,20253,146,False
Documents,Winter 2026,0,0.0,W26,2026,20260,199,False
Documents,Spring 2026,0,0.0,X26,2026,20261,195,False
Documents,Summer 2026,0,0.0,S26,2026,20262,235,False
Documents,Fall 2026,1,2.857,F26,2026,20263,35,True
Documents,Winter 2027,0,0.0,W27,2027,20270,1,True
Drones,Winter 2021,0,0.0,W21,2021,20210,336,False
Drones,Summer 2021,2,0.512,S21,2021,20212,391,False
Drones,Winter 2022,1,0.251,W22,2022,20220,398,False
Drones,Summer 2022,1,0.427,S22,2022,20222,234,False
Drones,Winter 2023,1,0.365,W23,2023,20230,274,False
Drones,Summer 2023,0,0.0,S23,2023,20232,220,False
Drones,Winter 2024,1,0.403,W24,2024,20240,248,False
Drones,Summer 2024,1,0.403,S24,2024,20242,248,False
Drones,Fall 2024,0,0.0,F24,2024,20243,94,False
Drones,Winter 2025,0,0.0,W25,2025,20250,166,False
Drones,Spring 2025,0,0.0,X25,2025,20251,143,False
Drones,Summer 2025,1,0.602,S25,2025,20252,166,False
Drones,Fall 2025,1,0.685,F25,2025,20253,146,False
Drones,Winter 2026,2,1.005,W26,2026,20260,199,False
Drones,Spring 2026,1,0.513,X26,2026,20261,195,False
Drones,Summer 2026,5,2.128,S26,2026,20262,235,False
Drones,Fall 2026,1,2.857,F26,2026,20263,35,True
Drones,Winter 2027,0,0.0,W27,2027,20270,1,True
Drug Delivery,Winter 2021,0,0.0,W21,2021,20210,336,False
Drug Delivery,Summer 2021,0,0.0,S21,2021,20212,391,False
Drug Delivery,Winter 2022,0,0.0,W22,2022,20220,398,False
Drug Delivery,Summer 2022,1,0.427,S22,2022,20222,234,False
Drug Delivery,Winter 2023,0,0.0,W23,2023,20230,274,False
Drug Delivery,Summer 2023,1,0.455,S23,2023,20232,220,False
Drug Delivery,Winter 2024,0,0.0,W24,2024,20240,248,False
Drug Delivery,Summer 2024,0,0.0,S24,2024,20242,248,False
Drug Delivery,Fall 2024,0,0.0,F24,2024,20243,94,False
Drug Delivery,Winter 2025,0,0.0,W25,2025,20250,166,False
Drug Delivery,Spring 2025,0,0.0,X25,2025,20251,143,False
Drug Delivery,Summer 2025,1,0.602,S25,2025,20252,166,False
