subindustry,batch,count,share_pct,batch_code,year,batch_order,total_companies,is_partial_batch
Consumer -> Home and Personal,Winter 2009,0,0.0,W09,2009,20090,16,True
Consumer -> Home and Personal,Summer 2009,2,7.692,S09,2009,20092,26,True
Consumer -> Home and Personal,Winter 2010,2,7.407,W10,2010,20100,27,True
Consumer -> Home and Personal,Summer 2010,4,11.111,S10,2010,20102,36,True
Consumer -> Home and Personal,Winter 2011,4,8.889,W11,2011,20110,45,True
Consumer -> Home and Personal,Summer 2011,5,8.333,S11,2011,20112,60,False
Consumer -> Home and Personal,Winter 2012,5,7.576,W12,2012,20120,66,False
Consumer -> Home and Personal,Summer 2012,6,7.229,S12,2012,20122,83,False
Consumer -> Home and Personal,Winter 2013,4,8.696,W13,2013,20130,46,True
Consumer -> Home and Personal,Summer 2013,4,7.692,S13,2013,20132,52,False
Consumer -> Home and Personal,Winter 2014,4,5.405,W14,2014,20140,74,False
Consumer -> Home and Personal,Summer 2014,4,5.128,S14,2014,20142,78,False
Consumer -> Home and Personal,Winter 2015,7,6.364,W15,2015,20150,110,False
Consumer -> Home and Personal,Summer 2015,8,7.692,S15,2015,20152,104,False
Consumer -> Home and Personal,Winter 2016,4,3.279,W16,2016,20160,122,False
Consumer -> Home and Personal,Summer 2016,10,9.804,S16,2016,20162,102,False
Consumer -> Home and Personal,Winter 2017,6,5.172,W17,2017,20170,116,False
Consumer -> Home and Personal,Summer 2017,3,2.4,S17,2017,20172,125,False
Consumer -> Home and Personal,Winter 2018,3,2.055,W18,2018,20180,146,False
Consumer -> Home and Personal,Summer 2018,1,0.763,S18,2018,20182,131,False
Consumer -> Home and Personal,Winter 2019,5,2.577,W19,2019,20190,194,False
Consumer -> Home and Personal,Summer 2019,5,2.841,S19,2019,20192,176,False
Consumer -> Home and Personal,Winter 2020,4,1.754,W20,2020,20200,228,False
Consumer -> Home and Personal,Summer 2020,2,0.957,S20,2020,20202,209,False
Consumer -> Home and Personal,Winter 2021,7,2.083,W21,2021,20210,336,False
Consumer -> Home and Personal,Summer 2021,3,0.767,S21,2021,20212,391,False
Consumer -> Home and Personal,Winter 2022,1,0.251,W22,2022,20220,398,False
Consumer -> Home and Personal,Summer 2022,0,0.0,S22,2022,20222,234,False
Consumer -> Home and Personal,Winter 2023,2,0.73,W23,2023,20230,274,False
Consumer -> Home and Personal,Summer 2023,0,0.0,S23,2023,20232,220,False
Consumer -> Home and Personal,Winter 2024,0,0.0,W24,2024,20240,248,False
Consumer -> Home and Personal,Summer 2024,0,0.0,S24,2024,20242,248,False
Consumer -> Home and Personal,Fall 2024,0,0.0,F24,2024,20243,94,False
Consumer -> Home and Personal,Winter 2025,0,0.0,W25,2025,20250,166,False
Consumer -> Home and Personal,Spring 2025,0,0.0,X25,2025,20251,143,False
Consumer -> Home and Personal,Summer 2025,0,0.0,S25,2025,20252,166,False
Consumer -> Home and Personal,Fall 2025,0,0.0,F25,2025,20253,146,False
Consumer -> Home and Personal,Winter 2026,0,0.0,W26,2026,20260,199,False
Consumer -> Home and Personal,Spring 2026,0,0.0,X26,2026,20261,195,False
Consumer -> Home and Personal,Summer 2026,0,0.0,S26,2026,20262,235,False
Consumer -> Home and Personal,Fall 2026,0,0.0,F26,2026,20263,35,True
Consumer -> Home and Personal,Winter 2027,0,0.0,W27,2027,20270,1,True
Consumer -> Job and Career Services,Summer 2005,0,0.0,S05,2005,20052,9,True
Consumer -> Job and Career Services,Winter 2006,0,0.0,W06,2006,20060,7,True
Consumer -> Job and Career Services,Summer 2006,0,0.0,S06,2006,20062,10,True
Consumer -> Job and Career Services,Winter 2007,0,0.0,W07,2007,20070,13,True
Consumer -> Job and Career Services,Summer 2007,0,0.0,S07,2007,20072,19,True
Consumer -> Job and Career Services,Winter 2008,0,0.0,W08,2008,20080,21,True
Consumer -> Job and Career Services,Summer 2008,0,0.0,S08,2008,20082,22,True
Consumer -> Job and Career Services,Winter 2009,0,0.0,W09,2009,20090,16,True
Consumer -> Job and Career Services,Summer 2009,1,3.846,S09,2009,20092,26,True
Consumer -> Job and Career Services,Winter 2010,0,0.0,W10,2010,20100,27,True
Consumer -> Job and Career Services,Summer 2010,0,0.0,S10,2010,20102,36,True
Consumer -> Job and Career Services,Winter 2011,1,2.222,W11,2011,20110,45,True
Consumer -> Job and Career Services,Summer 2011,0,0.0,S11,2011,20112,60,False
Consumer -> Job and Career Services,Winter 2012,0,0.0,W12,2012,20120,66,False
Consumer -> Job and Career Services,Summer 2012,0,0.0,S12,2012,20122,83,False
Consumer -> Job and Career Services,Winter 2013,0,0.0,W13,2013,20130,46,True
Consumer -> Job and Career Services,Summer 2013,0,0.0,S13,2013,20132,52,False
Consumer -> Job and Career Services,Winter 2014,0,0.0,W14,2014,20140,74,False
Consumer -> Job and Career Services,Summer 2014,1,1.282,S14,2014,20142,78,False
Consumer -> Job and Career Services,Winter 2015,1,0.909,W15,2015,20150,110,False
Consumer -> Job and Career Services,Summer 2015,0,0.0,S15,2015,20152,104,False
Consumer -> Job and Career Services,Winter 2016,0,0.0,W16,2016,20160,122,False
Consumer -> Job and Career Services,Summer 2016,0,0.0,S16,2016,20162,102,False
Consumer -> Job and Career Services,Winter 2017,1,0.862,W17,2017,20170,116,False
Consumer -> Job and Career Services,Summer 2017,2,1.6,S17,2017,20172,125,False
Consumer -> Job and Career Services,Winter 2018,0,0.0,W18,2018,20180,146,False
Consumer -> Job and Career Services,Summer 2018,0,0.0,S18,2018,20182,131,False
Consumer -> Job and Career Services,Winter 2019,0,0.0,W19,2019,20190,194,False
Consumer -> Job and Career Services,Summer 2019,2,1.136,S19,2019,20192,176,False
Consumer -> Job and Career Services,Winter 2020,2,0.877,W20,2020,20200,228,False
Consumer -> Job and Career Services,Summer 2020,1,0.478,S20,2020,20202,209,False
Consumer -> Job and Career Services,Winter 2021,3,0.893,W21,2021,20210,336,False
Consumer -> Job and Career Services,Summer 2021,0,0.0,S21,2021,20212,391,False
Consumer -> Job and Career Services,Winter 2022,0,0.0,W22,2022,20220,398,False
Consumer -> Job and Career Services,Summer 2022,1,0.427,S22,2022,20222,234,False
Consumer -> Job and Career Services,Winter 2023,0,0.0,W23,2023,20230,274,False
Consumer -> Job and Career Services,Summer 2023,0,0.0,S23,2023,20232,220,False
Consumer -> Job and Career Services,Winter 2024,0,0.0,W24,2024,20240,248,False
Consumer -> Job and Career Services,Summer 2024,1,0.403,S24,2024,20242,248,False
Consumer -> Job and Career Services,Fall 2024,0,0.0,F24,2024,20243,94,False
Consumer -> Job and Career Services,Winter 2025,0,0.0,W25,2025,20250,166,False
Consumer -> Job and Career Services,Spring 2025,0,0.0,X25,2025,20251,143,False
Consumer -> Job and Career Services,Summer 2025,0,0.0,S25,2025,20252,166,False
Consumer -> Job and Career Services,Fall 2025,0,0.0,F25,2025,20253,146,False
Consumer -> Job and Career Services,Winter 2026,0,0.0,W26,2026,20260,199,False
Consumer -> Job and Career Services,Spring 2026,1,0.513,X26,2026,20261,195,False
Consumer -> Job and Career Services,Summer 2026,1,0.426,S26,2026,20262,235,False
Consumer -> Job and Career Services,Fall 2026,0,0.0,F26,2026,20263,35,True
Consumer -> Job and Career Services,Winter 2027,0,0.0,W27,2027,20270,1,True
Consumer -> Social,Summer 2005,2,22.222,S05,2005,20052,9,True
Consumer -> Social,Winter 2006,1,14.286,W06,2006,20060,7,True
Consumer -> Social,Summer 2006,2,20.0,S06,2006,20062,10,True
Consumer -> Social,Winter 2007,4,30.769,W07,2007,20070,13,True
Consumer -> Social,Summer 2007,4,21.053,S07,2007,20072,19,True
Consumer -> Social,Winter 2008,2,9.524,W08,2008,20080,21,True
Consumer -> Social,Summer 2008,3,13.636,S08,2008,20082,22,True
Consumer -> Social,Winter 2009,4,25.0,W09,2009,20090,16,True
Consumer -> Social,Summer 2009,3,11.538,S09,2009,20092,26,True
Consumer -> Social,Winter 2010,1,3.704,W10,2010,20100,27,True
Consumer -> Social,Summer 2010,6,16.667,S10,2010,20102,36,True
Consumer -> Social,Winter 2011,2,4.444,W11,2011,20110,45,True
Consumer -> Social,Summer 2011,4,6.667,S11,2011,20112,60,False
Consumer -> Social,Winter 2012,4,6.061,W12,2012,20120,66,False
Consumer -> Social,Summer 2012,3,3.614,S12,2012,20122,83,False
Consumer -> Social,Winter 2013,0,0.0,W13,2013,20130,46,True
Consumer -> Social,Summer 2013,1,1.923,S13,2013,20132,52,False
Consumer -> Social,Winter 2014,3,4.054,W14,2014,20140,74,False
Consumer -> Social,Summer 2014,2,2.564,S14,2014,20142,78,False
Consumer -> Social,Winter 2015,4,3.636,W15,2015,20150,110,False
Consumer -> Social,Summer 2015,1,0.962,S15,2015,20152,104,False
Consumer -> Social,Winter 2016,3,2.459,W16,2016,20160,122,False
Consumer -> Social,Summer 2016,4,3.922,S16,2016,20162,102,False
Consumer -> Social,Winter 2017,3,2.586,W17,2017,20170,116,False
Consumer -> Social,Summer 2017,9,7.2,S17,2017,20172,125,False
Consumer -> Social,Winter 2018,5,3.425,W18,2018,20180,146,False
Consumer -> Social,Summer 2018,3,2.29,S18,2018,20182,131,False
Consumer -> Social,Winter 2019,4,2.062,W19,2019,20190,194,False
Consumer -> Social,Summer 2019,3,1.705,S19,2019,20192,176,False
Consumer -> Social,Winter 2020,4,1.754,W20,2020,20200,228,False
Consumer -> Social,Summer 2020,6,2.871,S20,2020,20202,209,False
Consumer -> Social,Winter 2021,2,0.595,W21,2021,20210,336,False
Consumer -> Social,Summer 2021,1,0.256,S21,2021,20212,391,False
Consumer -> Social,Winter 2022,3,0.754,W22,2022,20220,398,False
Consumer -> Social,Summer 2022,0,0.0,S22,2022,20222,234,False
Consumer -> Social,Winter 2023,0,0.0,W23,2023,20230,274,False
Consumer -> Social,Summer 2023,0,0.0,S23,2023,20232,220,False
Consumer -> Social,Winter 2024,2,0.806,W24,2024,20240,248,False
Consumer -> Social,Summer 2024,0,0.0,S24,2024,20242,248,False
Consumer -> Social,Fall 2024,1,1.064,F24,2024,20243,94,False
Consumer -> Social,Winter 2025,0,0.0,W25,2025,20250,166,False
Consumer -> Social,Spring 2025,0,0.0,X25,2025,20251,143,False
Consumer -> Social,Summer 2025,1,0.602,S25,2025,20252,166,False
Consumer -> Social,Fall 2025,1,0.685,F25,2025,20253,146,False
Consumer -> Social,Winter 2026,0,0.0,W26,2026,20260,199,False
Consumer -> Social,Spring 2026,0,0.0,X26,2026,20261,195,False
Consumer -> Social,Summer 2026,0,0.0,S26,2026,20262,235,False
Consumer -> Social,Fall 2026,0,0.0,F26,2026,20263,35,True
Consumer -> Social,Winter 2027,0,0.0,W27,2027,20270,1,True
Consumer -> Transportation Services,Summer 2005,0,0.0,S05,2005,20052,9,True
Consumer -> Transportation Services,Winter 2006,0,0.0,W06,2006,20060,7,True
Consumer -> Transportation Services,Summer 2006,0,0.0,S06,2006,20062,10,True
Consumer -> Transportation Services,Winter 2007,0,0.0,W07,2007,20070,13,True
Consumer -> Transportation Services,Summer 2007,0,0.0,S07,2007,20072,19,True
Consumer -> Transportation Services,Winter 2008,0,0.0,W08,2008,20080,21,True
Consumer -> Transportation Services,Summer 2008,0,0.0,S08,2008,20082,22,True
Consumer -> Transportation Services,Winter 2009,0,0.0,W09,2009,20090,16,True
Consumer -> Transportation Services,Summer 2009,1,3.846,S09,2009,20092,26,True
Consumer -> Transportation Services,Winter 2010,0,0.0,W10,2010,20100,27,True
Consumer -> Transportation Services,Summer 2010,0,0.0,S10,2010,20102,36,True
Consumer -> Transportation Services,Winter 2011,0,0.0,W11,2011,20110,45,True
Consumer -> Transportation Services,Summer 2011,2,3.333,S11,2011,20112,60,False
Consumer -> Transportation Services,Winter 2012,2,3.03,W12,2012,20120,66,False
Consumer -> Transportation Services,Summer 2012,1,1.205,S12,2012,20122,83,False
Consumer -> Transportation Services,Winter 2013,1,2.174,W13,2013,20130,46,True
Consumer -> Transportation Services,Summer 2013,0,0.0,S13,2013,20132,52,False
Consumer -> Transportation Services,Winter 2014,0,0.0,W14,2014,20140,74,False
Consumer -> Transportation Services,Summer 2014,3,3.846,S14,2014,20142,78,False
Consumer -> Transportation Services,Winter 2015,1,0.909,W15,2015,20150,110,False
Consumer -> Transportation Services,Summer 2015,1,0.962,S15,2015,20152,104,False
Consumer -> Transportation Services,Winter 2016,1,0.82,W16,2016,20160,122,False
Consumer -> Transportation Services,Summer 2016,2,1.961,S16,2016,20162,102,False
Consumer -> Transportation Services,Winter 2017,1,0.862,W17,2017,20170,116,False
Consumer -> Transportation Services,Summer 2017,2,1.6,S17,2017,20172,125,False
Consumer -> Transportation Services,Winter 2018,1,0.685,W18,2018,20180,146,False
Consumer -> Transportation Services,Summer 2018,1,0.763,S18,2018,20182,131,False
Consumer -> Transportation Services,Winter 2019,1,0.515,W19,2019,20190,194,False
Consumer -> Transportation Services,Summer 2019,1,0.568,S19,2019,20192,176,False
Consumer -> Transportation Services,Winter 2020,2,0.877,W20,2020,20200,228,False
Consumer -> Transportation Services,Summer 2020,0,0.0,S20,2020,20202,209,False
Consumer -> Transportation Services,Winter 2021,1,0.298,W21,2021,20210,336,False
Consumer -> Transportation Services,Summer 2021,0,0.0,S21,2021,20212,391,False
Consumer -> Transportation Services,Winter 2022,0,0.0,W22,2022,20220,398,False
Consumer -> Transportation Services,Summer 2022,1,0.427,S22,2022,20222,234,False
Consumer -> Transportation Services,Winter 2023,0,0.0,W23,2023,20230,274,False
Consumer -> Transportation Services,Summer 2023,0,0.0,S23,2023,20232,220,False
Consumer -> Transportation Services,Winter 2024,0,0.0,W24,2024,20240,248,False
Consumer -> Transportation Services,Summer 2024,1,0.403,S24,2024,20242,248,False
Consumer -> Transportation Services,Fall 2024,0,0.0,F24,2024,20243,94,False
Consumer -> Transportation Services,Winter 2025,0,0.0,W25,2025,20250,166,False
Consumer -> Transportation Services,Spring 2025,0,0.0,X25,2025,20251,143,False
Consumer -> Transportation Services,Summer 2025,0,0.0,S25,2025,20252,166,False
Consumer -> Transportation Services,Fall 2025,0,0.0,F25,2025,20253,146,False
Consumer -> Transportation Services,Winter 2026,0,0.0,W26,2026,20260,199,False
Consumer -> Transportation Services,Spring 2026,0,0.0,X26,2026,20261,195,False
Consumer -> Transportation Services,Summer 2026,0,0.0,S26,2026,20262,235,False
Consumer -> Transportation Services,Fall 2026,0,0.0,F26,2026,20263,35,True
Consumer -> Transportation Services,Winter 2027,0,0.0,W27,2027,20270,1,True
"Consumer -> Travel, Leisure and Tourism",Summer 2005,0,0.0,S05,2005,20052,9,True
"Consumer -> Travel, Leisure and Tourism",Winter 2006,0,0.0,W06,2006,20060,7,True
"Consumer -> Travel, Leisure and Tourism",Summer 2006,0,0.0,S06,2006,20062,10,True
"Consumer -> Travel, Leisure and Tourism",Winter 2007,0,0.0,W07,2007,20070,13,True
"Consumer -> Travel, Leisure and Tourism",Summer 2007,1,5.263,S07,2007,20072,19,True
"Consumer -> Travel, Leisure and Tourism",Winter 2008,0,0.0,W08,2008,20080,21,True
"Consumer -> Travel, Leisure and Tourism",Summer 2008,1,4.545,S08,2008,20082,22,True
"Consumer -> Travel, Leisure and Tourism",Winter 2009,1,6.25,W09,2009,20090,16,True
"Consumer -> Travel, Leisure and Tourism",Summer 2009,1,3.846,S09,2009,20092,26,True
"Consumer -> Travel, Leisure and Tourism",Winter 2010,0,0.0,W10,2010,20100,27,True
"Consumer -> Travel, Leisure and Tourism",Summer 2010,1,2.778,S10,2010,20102,36,True
"Consumer -> Travel, Leisure and Tourism",Winter 2011,0,0.0,W11,2011,20110,45,True
"Consumer -> Travel, Leisure and Tourism",Summer 2011,0,0.0,S11,2011,20112,60,False
"Consumer -> Travel, Leisure and Tourism",Winter 2012,0,0.0,W12,2012,20120,66,False
"Consumer -> Travel, Leisure and Tourism",Summer 2012,2,2.41,S12,2012,20122,83,False
"Consumer -> Travel, Leisure and Tourism",Winter 2013,2,4.348,W13,2013,20130,46,True
"Consumer -> Travel, Leisure and Tourism",Summer 2013,0,0.0,S13,2013,20132,52,False
"Consumer -> Travel, Leisure and Tourism",Winter 2014,2,2.703,W14,2014,20140,74,False
"Consumer -> Travel, Leisure and Tourism",Summer 2014,2,2.564,S14,2014,20142,78,False
"Consumer -> Travel, Leisure and Tourism",Winter 2015,1,0.909,W15,2015,20150,110,False
"Consumer -> Travel, Leisure and Tourism",Summer 2015,3,2.885,S15,2015,20152,104,False
"Consumer -> Travel, Leisure and Tourism",Winter 2016,0,0.0,W16,2016,20160,122,False
"Consumer -> Travel, Leisure and Tourism",Summer 2016,2,1.961,S16,2016,20162,102,False
"Consumer -> Travel, Leisure and Tourism",Winter 2017,0,0.0,W17,2017,20170,116,False
"Consumer -> Travel, Leisure and Tourism",Summer 2017,1,0.8,S17,2017,20172,125,False
"Consumer -> Travel, Leisure and Tourism",Winter 2018,2,1.37,W18,2018,20180,146,False
"Consumer -> Travel, Leisure and Tourism",Summer 2018,1,0.763,S18,2018,20182,131,False
"Consumer -> Travel, Leisure and Tourism",Winter 2019,3,1.546,W19,2019,20190,194,False
"Consumer -> Travel, Leisure and Tourism",Summer 2019,1,0.568,S19,2019,20192,176,False
"Consumer -> Travel, Leisure and Tourism",Winter 2020,0,0.0,W20,2020,20200,228,False
"Consumer -> Travel, Leisure and Tourism",Summer 2020,1,0.478,S20,2020,20202,209,False
"Consumer -> Travel, Leisure and Tourism",Winter 2021,0,0.0,W21,2021,20210,336,False
"Consumer -> Travel, Leisure and Tourism",Summer 2021,1,0.256,S21,2021,20212,391,False
"Consumer -> Travel, Leisure and Tourism",Winter 2022,1,0.251,W22,2022,20220,398,False
"Consumer -> Travel, Leisure and Tourism",Summer 2022,0,0.0,S22,2022,20222,234,False
"Consumer -> Travel, Leisure and Tourism",Winter 2023,0,0.0,W23,2023,20230,274,False
"Consumer -> Travel, Leisure and Tourism",Summer 2023,2,0.909,S23,2023,20232,220,False
"Consumer -> Travel, Leisure and Tourism",Winter 2024,1,0.403,W24,2024,20240,248,False
"Consumer -> Travel, Leisure and Tourism",Summer 2024,1,0.403,S24,2024,20242,248,False
"Consumer -> Travel, Leisure and Tourism",Fall 2024,1,1.064,F24,2024,20243,94,False
"Consumer -> Travel, Leisure and Tourism",Winter 2025,0,0.0,W25,2025,20250,166,False
"Consumer -> Travel, Leisure and Tourism",Spring 2025,0,0.0,X25,2025,20251,143,False
"Consumer -> Travel, Leisure and Tourism",Summer 2025,0,0.0,S25,2025,20252,166,False
"Consumer -> Travel, Leisure and Tourism",Fall 2025,0,0.0,F25,2025,20253,146,False
"Consumer -> Travel, Leisure and Tourism",Winter 2026,0,0.0,W26,2026,20260,199,False
"Consumer -> Travel, Leisure and Tourism",Spring 2026,0,0.0,X26,2026,20261,195,False
"Consumer -> Travel, Leisure and Tourism",Summer 2026,0,0.0,S26,2026,20262,235,False
"Consumer -> Travel, Leisure and Tourism",Fall 2026,1,2.857,F26,2026,20263,35,True
"Consumer -> Travel, Leisure and Tourism",Winter 2027,0,0.0,W27,2027,20270,1,True
Consumer -> Virtual and Augmented Reality,Summer 2005,0,0.0,S05,2005,20052,9,True
Consumer -> Virtual and Augmented Reality,Winter 2006,0,0.0,W06,2006,20060,7,True
Consumer -> Virtual and Augmented Reality,Summer 2006,0,0.0,S06,2006,20062,10,True
Consumer -> Virtual and Augmented Reality,Winter 2007,0,0.0,W07,2007,20070,13,True
Consumer -> Virtual and Augmented Reality,Summer 2007,0,0.0,S07,2007,20072,19,True
Consumer -> Virtual and Augmented Reality,Winter 2008,0,0.0,W08,2008,20080,21,True
Consumer -> Virtual and Augmented Reality,Summer 2008,0,0.0,S08,2008,20082,22,True
Consumer -> Virtual and Augmented Reality,Winter 2009,0,0.0,W09,2009,20090,16,True
Consumer -> Virtual and Augmented Reality,Summer 2009,0,0.0,S09,2009,20092,26,True
Consumer -> Virtual and Augmented Reality,Winter 2010,0,0.0,W10,2010,20100,27,True
Consumer -> Virtual and Augmented Reality,Summer 2010,0,0.0,S10,2010,20102,36,True
Consumer -> Virtual and Augmented Reality,Winter 2011,0,0.0,W11,2011,20110,45,True
Consumer -> Virtual and Augmented Reality,Summer 2011,0,0.0,S11,2011,20112,60,False
Consumer -> Virtual and Augmented Reality,Winter 2012,1,1.515,W12,2012,20120,66,False
Consumer -> Virtual and Augmented Reality,Summer 2012,0,0.0,S12,2012,20122,83,False
Consumer -> Virtual and Augmented Reality,Winter 2013,1,2.174,W13,2013,20130,46,True
Consumer -> Virtual and Augmented Reality,Summer 2013,1,1.923,S13,2013,20132,52,False
Consumer -> Virtual and Augmented Reality,Winter 2014,0,0.0,W14,2014,20140,74,False
Consumer -> Virtual and Augmented Reality,Summer 2014,0,0.0,S14,2014,20142,78,False
Consumer -> Virtual and Augmented Reality,Winter 2015,0,0.0,W15,2015,20150,110,False
Consumer -> Virtual and Augmented Reality,Summer 2015,1,0.962,S15,2015,20152,104,False
Consumer -> Virtual and Augmented Reality,Winter 2016,1,0.82,W16,2016,20160,122,False
Consumer -> Virtual and Augmented Reality,Summer 2016,2,1.961,S16,2016,20162,102,False
Consumer -> Virtual and Augmented Reality,Winter 2017,1,0.862,W17,2017,20170,116,False
Consumer -> Virtual and Augmented Reality,Summer 2017,2,1.6,S17,2017,20172,125,False
Consumer -> Virtual and Augmented Reality,Winter 2018,3,2.055,W18,2018,20180,146,False
